#  Steps           Rx_A           Rx_B           Epot           Temp           Ekin           Etot
   14100       4.519043      -7.597843  -12727.378215       0.059971     179.911744  -12547.466470
   14110       4.527128      -7.593928  -12727.677119       0.060070     180.210532  -12547.466587
   14120       4.535188      -7.589988  -12727.726090       0.060087     180.259658  -12547.466431
   14130       4.543222      -7.586022  -12727.703025       0.060079     180.236607  -12547.466418
   14140       4.551228      -7.582028  -12727.680776       0.060071     180.214233  -12547.466543
   14150       4.559206      -7.578006  -12727.539303       0.060024     180.072737  -12547.466566
   14160       4.567156      -7.573956  -12727.293011       0.059942     179.826593  -12547.466418
   14170       4.575077      -7.569877  -12727.205675       0.059913     179.739260  -12547.466415
   14180       4.582968      -7.565768  -12727.488490       0.060007     180.021933  -12547.466557
   14190       4.590831      -7.561631  -12727.960240       0.060164     180.493422  -12547.466817
   14200       4.598665      -7.557465  -12728.199027       0.060244     180.732002  -12547.467024
   14210       4.606469      -7.553269  -12728.046356       0.060193     180.579667  -12547.466689
   14220       4.614243      -7.549043  -12727.809912       0.060115     180.343638  -12547.466274
   14230       4.621988      -7.544788  -12727.801795       0.060112     180.335405  -12547.466391
   14240       4.629704      -7.540504  -12727.942338       0.060159     180.475803  -12547.466536
   14250       4.637391      -7.536191  -12727.945614       0.060160     180.479117  -12547.466497
   14260       4.645050      -7.531850  -12727.690732       0.060075     180.224281  -12547.466451
   14270       4.652684      -7.527484  -12727.349050       0.059961     179.882854  -12547.466196
   14280       4.660292      -7.523093  -12727.157492       0.059897     179.691345  -12547.466147
   14290       4.667877      -7.518677  -12727.136262       0.059890     179.670097  -12547.466165
   14300       4.675439      -7.514239  -12727.115312       0.059883     179.649146  -12547.466166
   14310       4.682979      -7.509779  -12727.005989       0.059847     179.539962  -12547.466027
   14320       4.690497      -7.505297  -12726.932353       0.059822     179.466562  -12547.465791
   14330       4.697994      -7.500794  -12727.103819       0.059879     179.638165  -12547.465655
   14340       4.705469      -7.496269  -12727.614247       0.060049     180.148305  -12547.465942
   14350       4.712922      -7.491722  -12728.324776       0.060286     180.858756  -12547.466021
   14360       4.720352      -7.487152  -12728.815126       0.060450     181.348986  -12547.466140
   14370       4.727759      -7.482559  -12728.662655       0.060399     181.196252  -12547.466402
   14380       4.735141      -7.477941  -12727.863499       0.060133     180.397644  -12547.465855
   14390       4.742498      -7.473298  -12726.905865       0.059813     179.440293  -12547.465572
   14400       4.749830      -7.468630  -12726.317681       0.059617     178.852245  -12547.465436
   14410       4.757139      -7.463939  -12726.288760       0.059608     178.823388  -12547.465372
   14420       4.764424      -7.459224  -12726.773161       0.059769     179.307759  -12547.465401
   14430       4.771689      -7.454489  -12727.740264       0.060092     180.274730  -12547.465533
   14440       4.778932      -7.449732  -12729.034828       0.060523     181.568964  -12547.465863
   14450       4.786154      -7.444954  -12730.138312       0.060891     182.671898  -12547.466414
   14460       4.793354      -7.440154  -12730.469875       0.061001     183.003600  -12547.466275
   14470       4.800528      -7.435328  -12729.995796       0.060843     182.530061  -12547.465735
   14480       4.807676      -7.430476  -12729.278652       0.060604     181.813220  -12547.465432
   14490       4.814796      -7.425597  -12728.862942       0.060466     181.397774  -12547.465168
   14500       4.821888      -7.420688  -12728.852777       0.060463     181.387507  -12547.465270
   14510       4.828951      -7.415751  -12729.083563       0.060539     181.618168  -12547.465396
   14520       4.835986      -7.410786  -12729.411814       0.060649     181.946411  -12547.465402
   14530       4.842995      -7.405795  -12729.780839       0.060772     182.315273  -12547.465567
   14540       4.849978      -7.400779  -12730.103136       0.060879     182.637322  -12547.465815
   14550       4.856938      -7.395738  -12730.147685       0.060894     182.681660  -12547.466026
   14560       4.863874      -7.390674  -12729.656884       0.060730     182.190992  -12547.465891
   14570       4.870786      -7.385586  -12728.696144       0.060410     181.230566  -12547.465578
   14580       4.877674      -7.380474  -12727.811630       0.060115     180.346278  -12547.465351
   14590       4.884534      -7.375334  -12727.552937       0.060029     180.087388  -12547.465549
   14600       4.891367      -7.370167  -12727.929148       0.060154     180.463397  -12547.465751
   14610       4.898170      -7.364970  -12728.469635       0.060335     181.003678  -12547.465957
   14620       4.904943      -7.359743  -12728.769245       0.060434     181.303196  -12547.466049
   14630       4.911685      -7.354485  -12728.808625       0.060448     181.342663  -12547.465962
   14640       4.918396      -7.349196  -12728.764970       0.060433     181.298902  -12547.466068
   14650       4.925077      -7.343877  -12728.739381       0.060424     181.273393  -12547.465988
   14660       4.931729      -7.338529  -12728.719170       0.060418     181.252949  -12547.466221
   14670       4.938353      -7.333153  -12728.642554       0.060392     181.176314  -12547.466240
   14680       4.944947      -7.327747  -12728.401775       0.060312     180.935505  -12547.466270
   14690       4.951513      -7.322313  -12727.942374       0.060159     180.476197  -12547.466177
   14700       4.958049      -7.316849  -12727.355792       0.059963     179.889858  -12547.465933
   14710       4.964556      -7.311356  -12726.824412       0.059786     179.358578  -12547.465834
   14720       4.971033      -7.305833  -12726.456407       0.059663     178.990431  -12547.465976
   14730       4.977480      -7.300280  -12726.205121       0.059580     178.738935  -12547.466187
   14740       4.983898      -7.294698  -12725.964806       0.059500     178.498608  -12547.466198
   14750       4.990287      -7.289087  -12725.754235       0.059429     178.288275  -12547.465960
   14760       4.996648      -7.283448  -12725.709458       0.059415     178.243586  -12547.465872
   14770       5.002980      -7.277780  -12725.813972       0.059449     178.348044  -12547.465928
   14780       5.009284      -7.272084  -12725.779253       0.059438     178.313062  -12547.466192
   14790       5.015559      -7.266359  -12725.374731       0.059303     177.908746  -12547.465985
   14800       5.021805      -7.260605  -12724.764957       0.059100     177.299184  -12547.465774
   14810       5.028021      -7.254821  -12724.356181       0.058964     176.890659  -12547.465522
   14820       5.034207      -7.249007  -12724.375677       0.058970     176.910030  -12547.465648
   14830       5.040362      -7.243162  -12724.688855       0.059074     177.223031  -12547.465824
   14840       5.046486      -7.237286  -12725.039013       0.059191     177.573182  -12547.465831
   14850       5.052579      -7.231379  -12725.354572       0.059296     177.888844  -12547.465728
   14860       5.058641      -7.225441  -12725.687889       0.059407     178.222009  -12547.465880
   14870       5.064674      -7.219474  -12725.908996       0.059481     178.442778  -12547.466219
   14880       5.070677      -7.213477  -12725.701374       0.059412     178.234972  -12547.466402
   14890       5.076652      -7.207452  -12724.955905       0.059163     177.489579  -12547.466325
   14900       5.082599      -7.201399  -12723.980943       0.058838     176.515123  -12547.465820
   14910       5.088517      -7.195317  -12723.315161       0.058617     175.849553  -12547.465608
   14920       5.094405      -7.189205  -12723.292847       0.058609     175.827234  -12547.465613
   14930       5.100264      -7.183064  -12723.771838       0.058769     176.305848  -12547.465990
   14940       5.106091      -7.176891  -12724.179866       0.058905     176.713523  -12547.466342
   14950       5.111888      -7.170689  -12723.975529       0.058836     176.509020  -12547.466509
   14960       5.117656      -7.164456  -12723.132851       0.058556     175.666740  -12547.466112
   14970       5.123394      -7.158194  -12722.124623       0.058220     174.658931  -12547.465691
   14980       5.129106      -7.151906  -12721.503726       0.058013     174.038095  -12547.465631
   14990       5.134793      -7.145593  -12721.495664       0.058010     174.029880  -12547.465784
   15000       5.140456      -7.139256  -12721.956481       0.058163     174.490457  -12547.466024
   15010       5.146095      -7.132895  -12722.501606       0.058345     175.035267  -12547.466339
   15020       5.151710      -7.126511  -12722.754911       0.058430     175.288562  -12547.466350
   15030       5.157301      -7.120101  -12722.625612       0.058386     175.159354  -12547.466259
   15040       5.162865      -7.113665  -12722.250474       0.058261     174.784082  -12547.466392
   15050       5.168401      -7.107201  -12721.680439       0.058071     174.213994  -12547.466446
   15060       5.173911      -7.100711  -12720.924301       0.057819     173.458329  -12547.465972
   15070       5.179392      -7.094192  -12720.276791       0.057604     172.811122  -12547.465669
   15080       5.184848      -7.087648  -12720.187124       0.057574     172.721555  -12547.465570
   15090       5.190278      -7.081078  -12720.750127       0.057761     173.284416  -12547.465711
   15100       5.195685      -7.074485  -12721.538521       0.058024     174.072411  -12547.466110
   15110       5.201072      -7.067872  -12721.898043       0.058144     174.431681  -12547.466361
   15120       5.206439      -7.061239  -12721.432233       0.057989     173.966198  -12547.466035
   15130       5.211787      -7.054587  -12720.326792       0.057620     172.861168  -12547.465624
   15140       5.217118      -7.047918  -12719.256237       0.057264     171.790896  -12547.465341
   15150       5.222429      -7.041229  -12718.857836       0.057131     171.392326  -12547.465510
   15160       5.227722      -7.034522  -12719.245733       0.057260     171.779977  -12547.465756
   15170       5.232994      -7.027794  -12720.044268       0.057526     172.578072  -12547.466196
   15180       5.238244      -7.021044  -12720.713447       0.057749     173.246979  -12547.466468
   15190       5.243470      -7.014270  -12720.885481       0.057806     173.418980  -12547.466501
   15200       5.248671      -7.007471  -12720.645790       0.057726     173.179422  -12547.466368
   15210       5.253847      -7.000647  -12720.436929       0.057657     172.970645  -12547.466283
   15220       5.258996      -6.993796  -12720.546109       0.057693     173.079650  -12547.466458
   15230       5.264121      -6.986921  -12720.758425       0.057764     173.291640  -12547.466784
   15240       5.269221      -6.980021  -12720.622996       0.057719     173.156257  -12547.466739
   15250       5.274297      -6.973097  -12720.003925       0.057513     172.537532  -12547.466393
   15260       5.279350      -6.966150  -12719.230470       0.057255     171.764402  -12547.466068
   15270       5.284381      -6.959181  -12718.715079       0.057083     171.249160  -12547.465919
   15280       5.289390      -6.952190  -12718.545067       0.057026     171.079009  -12547.466058
   15290       5.294377      -6.945177  -12718.542200       0.057025     171.076113  -12547.466087
   15300       5.299342      -6.938142  -12718.611753       0.057049     171.145682  -12547.466071
   15310       5.304284      -6.931084  -12718.869898       0.057135     171.403958  -12547.465940
   15320       5.309201      -6.924001  -12719.420991       0.057318     171.954902  -12547.466089
   15330       5.314094      -6.916894  -12720.162182       0.057565     172.695810  -12547.466371
   15340       5.318961      -6.909761  -12720.917437       0.057817     173.450972  -12547.466465
   15350       5.323801      -6.902601  -12721.649562       0.058061     174.183123  -12547.466439
   15360       5.328614      -6.895414  -12722.323583       0.058286     174.856881  -12547.466703
   15370       5.333401      -6.888201  -12722.638230       0.058390     175.171167  -12547.467063
   15380       5.338160      -6.880960  -12722.159699       0.058231     174.692528  -12547.467171
   15390       5.342891      -6.873691  -12720.827208       0.057787     173.360495  -12547.466713
   15400       5.347594      -6.866394  -12719.177075       0.057237     171.711007  -12547.466067
   15410       5.352268      -6.859068  -12718.036879       0.056857     170.571172  -12547.465708
   15420       5.356913      -6.851713  -12717.933815       0.056823     170.467846  -12547.465969
   15430       5.361529      -6.844329  -12718.760316       0.057098     171.293867  -12547.466449
   15440       5.366117      -6.836917  -12719.964524       0.057499     172.497825  -12547.466698
   15450       5.370676      -6.829476  -12720.989780       0.057841     173.522748  -12547.467032
   15460       5.375207      -6.822007  -12721.526911       0.058020     174.059731  -12547.467180
   15470       5.379710      -6.814510  -12721.529646       0.058021     174.062623  -12547.467024
   15480       5.384185      -6.806985  -12721.233937       0.057922     173.767096  -12547.466841
   15490       5.388630      -6.799430  -12721.062568       0.057865     173.595758  -12547.466810
   15500       5.393046      -6.791846  -12721.422511       0.057985     173.955770  -12547.466741
   15510       5.397430      -6.784230  -12722.427858       0.058320     174.961050  -12547.466807
   15520       5.401782      -6.776582  -12723.759944       0.058764     176.292658  -12547.467285
   15530       5.406101      -6.768901  -12724.730500       0.059088     177.262884  -12547.467616
   15540       5.410384      -6.761184  -12724.632857       0.059055     177.165313  -12547.467543
   15550       5.414631      -6.753431  -12723.375871       0.058636     175.908806  -12547.467065
   15560       5.418842      -6.745642  -12721.748067       0.058094     174.281714  -12547.466353
   15570       5.423017      -6.737817  -12720.857932       0.057797     173.391754  -12547.466178
   15580       5.427156      -6.729956  -12721.234730       0.057923     173.768175  -12547.466555
   15590       5.431258      -6.722058  -12722.477666       0.058337     175.010628  -12547.467039
   15600       5.435324      -6.714124  -12723.799055       0.058777     176.331660  -12547.467395
   15610       5.439354      -6.706154  -12724.721335       0.059085     177.253728  -12547.467606
   15620       5.443348      -6.698148  -12725.230398       0.059254     177.762836  -12547.467562
   15630       5.447306      -6.690106  -12725.429106       0.059320     177.961460  -12547.467647
   15640       5.451228      -6.682028  -12725.291324       0.059275     177.823701  -12547.467623
   15650       5.455113      -6.673913  -12724.834753       0.059122     177.367293  -12547.467460
   15660       5.458961      -6.665761  -12724.366596       0.058966     176.899399  -12547.467197
   15670       5.462773      -6.657573  -12724.385142       0.058973     176.918150  -12547.466992
   15680       5.466550      -6.649350  -12725.181131       0.059238     177.714000  -12547.467131
   15690       5.470291      -6.641091  -12726.481029       0.059671     179.013295  -12547.467734
   15700       5.474001      -6.632801  -12727.527434       0.060020     180.059088  -12547.468346
   15710       5.477680      -6.624480  -12727.745865       0.060093     180.277744  -12547.468120
   15720       5.481333      -6.616133  -12727.297837       0.059943     179.830023  -12547.467814
   15730       5.484962      -6.607762  -12726.820684       0.059784     179.353224  -12547.467460
   15740       5.488571      -6.599371  -12726.752971       0.059762     179.285402  -12547.467570
   15750       5.492163      -6.590963  -12727.103652       0.059879     179.635925  -12547.467727
   15760       5.495739      -6.582539  -12727.642448       0.060058     180.174467  -12547.467981
   15770       5.499300      -6.574100  -12728.054121       0.060195     180.585942  -12547.468180
   15780       5.502846      -6.565647  -12728.052483       0.060195     180.584166  -12547.468317
   15790       5.506377      -6.557177  -12727.512436       0.060015     180.044113  -12547.468323
   15800       5.509891      -6.548691  -12726.626320       0.059719     179.158134  -12547.468186
   15810       5.513388      -6.540188  -12725.917935       0.059483     178.450019  -12547.467916
   15820       5.516868      -6.531668  -12725.864229       0.059465     178.396153  -12547.468076
   15830       5.520332      -6.523132  -12726.359915       0.059630     178.891445  -12547.468470
   15840       5.523780      -6.514580  -12726.866801       0.059799     179.398178  -12547.468623
   15850       5.527212      -6.506012  -12727.187060       0.059906     179.718516  -12547.468544
   15860       5.530628      -6.497428  -12727.672608       0.060068     180.204358  -12547.468250
   15870       5.534028      -6.488828  -12728.510668       0.060347     181.042041  -12547.468627
   15880       5.537410      -6.480210  -12729.231872       0.060588     181.762789  -12547.469083
   15890       5.540773      -6.471573  -12729.247808       0.060593     181.778760  -12547.469047
   15900       5.544119      -6.462919  -12728.711728       0.060414     181.243486  -12547.468242
   15910       5.547447      -6.454247  -12728.471174       0.060334     181.003178  -12547.467996
   15920       5.550761      -6.445561  -12729.103514       0.060545     181.635421  -12547.468093
   15930       5.554062      -6.436862  -12730.270211       0.060934     182.801551  -12547.468660
   15940       5.557353      -6.428153  -12731.200704       0.061244     183.731873  -12547.468831
   15950       5.560637      -6.419437  -12731.635041       0.061389     184.166370  -12547.468671
   15960       5.563916      -6.410716  -12731.969068       0.061500     184.500515  -12547.468553
   15970       5.567192      -6.401992  -12732.558689       0.061697     185.089992  -12547.468698
   15980       5.570465      -6.393265  -12733.232444       0.061921     185.763637  -12547.468807
   15990       5.573734      -6.384534  -12733.570830       0.062034     186.101962  -12547.468868
   16000       5.576998      -6.375798  -12733.452410       0.061994     185.983498  -12547.468912
   16010       5.580256      -6.367056  -12733.173844       0.061902     185.705034  -12547.468810
   16020       5.583506      -6.358306  -12733.092798       0.061875     185.623968  -12547.468830
   16030       5.586748      -6.349548  -12733.268123       0.061933     185.799204  -12547.468919
   16040       5.589981      -6.340781  -12733.471523       0.062001     186.002430  -12547.469093
   16050       5.593204      -6.332004  -12733.548149       0.062026     186.079106  -12547.469044
   16060       5.596417      -6.323217  -12733.678997       0.062070     186.210236  -12547.468761
   16070       5.599622      -6.314422  -12734.152767       0.062228     186.684013  -12547.468754
   16080       5.602817      -6.305617  -12735.004112       0.062512     187.535035  -12547.469077
   16090       5.606002      -6.296802  -12736.017378       0.062849     188.547977  -12547.469401
   16100       5.609178      -6.287978  -12736.884339       0.063138     189.414850  -12547.469489
   16110       5.612344      -6.279144  -12737.255411       0.063262     189.785952  -12547.469460
   16120       5.615497      -6.270297  -12737.017794       0.063183     189.548639  -12547.469156
   16130       5.618638      -6.261438  -12736.608672       0.063047     189.139856  -12547.468816
   16140       5.621766      -6.252566  -12736.670836       0.063067     189.202043  -12547.468794
   16150       5.624882      -6.243682  -12737.334151       0.063288     189.864999  -12547.469152
   16160       5.627985      -6.234785  -12738.148778       0.063560     190.679475  -12547.469303
   16170       5.631078      -6.225878  -12738.727185       0.063753     191.257712  -12547.469473
   16180       5.634162      -6.216962  -12739.071357       0.063867     191.601946  -12547.469412
   16190       5.637237      -6.208037  -12739.232061       0.063921     191.762695  -12547.469367
   16200       5.640305      -6.199105  -12739.012454       0.063848     191.543137  -12547.469317
   16210       5.643367      -6.190167  -12738.289724       0.063607     190.820653  -12547.469071
   16220       5.646425      -6.181225  -12737.462992       0.063331     189.994324  -12547.468668
   16230       5.649480      -6.172280  -12737.280768       0.063271     189.812101  -12547.468666
   16240       5.652533      -6.163333  -12737.926696       0.063486     190.457354  -12547.469341
   16250       5.655585      -6.154385  -12738.622025       0.063717     191.152074  -12547.469951
   16260       5.658635      -6.145435  -12738.507256       0.063679     191.037460  -12547.469796
   16270       5.661686      -6.136486  -12737.729953       0.063420     190.260817  -12547.469136
   16280       5.664737      -6.127537  -12737.240197       0.063257     189.771288  -12547.468910
   16290       5.667789      -6.118589  -12737.452104       0.063328     189.982801  -12547.469303
   16300       5.670842      -6.109642  -12737.683835       0.063405     190.214085  -12547.469750
   16310       5.673895      -6.100695  -12737.203130       0.063245     189.733689  -12547.469441
   16320       5.676949      -6.091749  -12736.313410       0.062948     188.844643  -12547.468767
   16330       5.680000      -6.082800  -12735.890502       0.062807     188.421835  -12547.468667
   16340       5.683049      -6.073849  -12736.271180       0.062934     188.802278  -12547.468902
   16350       5.686093      -6.064893  -12737.078083       0.063203     189.608991  -12547.469092
   16360       5.689133      -6.055933  -12737.855815       0.063462     190.386457  -12547.469357
   16370       5.692168      -6.046968  -12738.280067       0.063604     190.810575  -12547.469492
   16380       5.695198      -6.037998  -12738.013581       0.063515     190.543871  -12547.469710
   16390       5.698222      -6.029022  -12736.989979       0.063174     189.520670  -12547.469310
   16400       5.701241      -6.020041  -12735.753384       0.062761     188.284494  -12547.468890
   16410       5.704256      -6.011056  -12735.123743       0.062552     187.654895  -12547.468848
   16420       5.707269      -6.002069  -12735.376894       0.062636     187.907564  -12547.469330
   16430       5.710285      -5.993085  -12735.831317       0.062787     188.361368  -12547.469949
   16440       5.713307      -5.984107  -12735.544453       0.062691     188.074429  -12547.470024
   16450       5.716339      -5.975139  -12734.417326       0.062316     186.947722  -12547.469604
   16460       5.719383      -5.966183  -12733.225204       0.061919     185.755896  -12547.469308
   16470       5.722441      -5.957241  -12732.579011       0.061703     185.109685  -12547.469326
   16480       5.725513      -5.948314  -12732.299306       0.061610     184.829658  -12547.469647
   16490       5.728600      -5.939400  -12731.949375       0.061493     184.479726  -12547.469649
   16500       5.731699      -5.930499  -12731.510420       0.061347     184.041048  -12547.469371
   16510       5.734807      -5.921607  -12731.293914       0.061275     183.824658  -12547.469256
   16520       5.737923      -5.912723  -12731.452278       0.061328     183.983022  -12547.469256
   16530       5.741045      -5.903845  -12731.807559       0.061446     184.338227  -12547.469331
   16540       5.744172      -5.894972  -12732.117739       0.061550     184.648537  -12547.469201
   16550       5.747308      -5.886108  -12732.362869       0.061631     184.893823  -12547.469047
   16560       5.750454      -5.877254  -12732.631293       0.061721     185.162180  -12547.469113
   16570       5.753615      -5.868415  -12732.852674       0.061794     185.383331  -12547.469344
   16580       5.756795      -5.859595  -12732.814616       0.061782     185.345117  -12547.469499
   16590       5.759997      -5.850797  -12732.505221       0.061679     185.035899  -12547.469321
   16600       5.763221      -5.842021  -12732.269130       0.061600     184.800162  -12547.468968
   16610       5.766469      -5.833269  -12732.479682       0.061670     185.010860  -12547.468823
   16620       5.769739      -5.824539  -12733.202284       0.061911     185.733245  -12547.469039
   16630       5.773029      -5.815829  -12734.222798       0.062251     186.753886  -12547.468912
   16640       5.776339      -5.807139  -12735.226674       0.062586     187.757510  -12547.469165
   16650       5.779669      -5.798469  -12735.745321       0.062759     188.275756  -12547.469565
   16660       5.783023      -5.789823  -12735.339717       0.062623     187.870378  -12547.469339
   16670       5.786404      -5.781205  -12734.298775       0.062277     186.830212  -12547.468563
   16680       5.789821      -5.772621  -12733.592147       0.062041     186.123958  -12547.468189
   16690       5.793276      -5.764077  -12733.679895       0.062070     186.211146  -12547.468750
   16700       5.796774      -5.755574  -12734.029139       0.062187     186.559905  -12547.469235
   16710       5.800313      -5.747113  -12734.028638       0.062186     186.559408  -12547.469230
   16720       5.803889      -5.738689  -12733.811335       0.062114     186.342627  -12547.468708
   16730       5.807498      -5.730298  -12733.942352       0.062158     186.473749  -12547.468603
   16740       5.811137      -5.721937  -12734.582857       0.062371     187.113966  -12547.468891
   16750       5.814803      -5.713603  -12735.178319       0.062570     187.709155  -12547.469164
   16760       5.818497      -5.705297  -12735.055697       0.062529     187.586483  -12547.469214
   16770       5.822222      -5.697022  -12734.210865       0.062247     186.742154  -12547.468711
   16780       5.825980      -5.688780  -12733.273049       0.061935     185.804832  -12547.468217
   16790       5.829775      -5.680575  -12732.819632       0.061784     185.351478  -12547.468154
   16800       5.833611      -5.672411  -12732.978344       0.061837     185.510138  -12547.468206
   16810       5.837492      -5.664293  -12733.510246       0.062014     186.041708  -12547.468539
   16820       5.841420      -5.656220  -12733.970786       0.062167     186.502012  -12547.468773
   16830       5.845394      -5.648194  -12733.856111       0.062129     186.387031  -12547.469080
   16840       5.849413      -5.640213  -12732.865523       0.061799     185.396859  -12547.468664
   16850       5.853474      -5.632274  -12731.199814       0.061244     183.731878  -12547.467936
   16860       5.857579      -5.624379  -12729.641431       0.060725     182.174273  -12547.467158
   16870       5.861729      -5.616529  -12729.035045       0.060523     181.567818  -12547.467226
   16880       5.865928      -5.608728  -12729.453235       0.060662     181.985519  -12547.467716
   16890       5.870178      -5.600978  -12730.039270       0.060857     182.570770  -12547.468501
   16900       5.874478      -5.593278  -12729.894003       0.060808     182.425316  -12547.468687
   16910       5.878828      -5.585628  -12729.051241       0.060528     181.583172  -12547.468069
   16920       5.883225      -5.578025  -12728.288528       0.060274     180.820953  -12547.467575
   16930       5.887670      -5.570470  -12728.099706       0.060211     180.631854  -12547.467853
   16940       5.892160      -5.562960  -12728.268872       0.060267     180.800573  -12547.468299
   16950       5.896694      -5.555494  -12728.427987       0.060320     180.959653  -12547.468334
   16960       5.901273      -5.548073  -12728.506256       0.060346     181.037735  -12547.468521
   16970       5.905897      -5.540697  -12728.521707       0.060351     181.052936  -12547.468771
   16980       5.910568      -5.533368  -12728.366505       0.060299     180.897626  -12547.468878
   16990       5.915288      -5.526088  -12728.037443       0.060190     180.568884  -12547.468559
   17000       5.920060      -5.518860  -12727.786840       0.060106     180.318382  -12547.468458
   17010       5.924882      -5.511682  -12727.692108       0.060075     180.223543  -12547.468564
   17020       5.929752      -5.504552  -12727.358776       0.059963     179.890160  -12547.468616
   17030       5.934665      -5.497465  -12726.407679       0.059646     178.939181  -12547.468498
   17040       5.939619      -5.490420  -12725.101973       0.059211     177.634055  -12547.467918
   17050       5.944613      -5.483413  -12724.153704       0.058895     176.686020  -12547.467684
   17060       5.949645      -5.476445  -12723.935772       0.058823     176.467923  -12547.467850
   17070       5.954718      -5.469518  -12724.127802       0.058887     176.659699  -12547.468103
   17080       5.959834      -5.462634  -12724.230570       0.058921     176.762679  -12547.467891
   17090       5.964997      -5.455797  -12724.253161       0.058928     176.785384  -12547.467777
   17100       5.970208      -5.449008  -12724.572212       0.059035     177.104411  -12547.467801
   17110       5.975472      -5.442272  -12725.283337       0.059272     177.815118  -12547.468219
   17120       5.980790      -5.435591  -12726.046581       0.059526     178.578345  -12547.468236
   17130       5.986164      -5.428964  -12726.541423       0.059691     179.073215  -12547.468208
   17140       5.991592      -5.422392  -12726.712812       0.059748     179.244754  -12547.468058
   17150       5.997075      -5.415875  -12726.667726       0.059733     179.199693  -12547.468033
   17160       6.002613      -5.409413  -12726.494459       0.059675     179.026224  -12547.468234
   17170       6.008205      -5.403005  -12726.221053       0.059584     178.753034  -12547.468019
   17180       6.013854      -5.396654  -12726.068427       0.059534     178.600502  -12547.467925
   17190       6.019558      -5.390358  -12726.408840       0.059647     178.940912  -12547.467928
   17200       6.025317      -5.384117  -12727.112408       0.059881     179.643989  -12547.468419
   17210       6.031127      -5.377927  -12727.401966       0.059978     179.933003  -12547.468964
   17220       6.036985      -5.371786  -12726.757675       0.059763     179.288875  -12547.468800
   17230       6.042888      -5.365688  -12725.668505       0.059400     178.200456  -12547.468049
   17240       6.048834      -5.359634  -12725.169111       0.059234     177.701357  -12547.467753
   17250       6.054822      -5.353622  -12725.655426       0.059396     178.187340  -12547.468087
   17260       6.060852      -5.347652  -12726.485817       0.059672     179.017276  -12547.468541
   17270       6.066928      -5.341728  -12726.834191       0.059788     179.365456  -12547.468735
   17280       6.073050      -5.335850  -12726.511224       0.059681     179.042842  -12547.468382
   17290       6.079220      -5.330020  -12725.800492       0.059444     178.332005  -12547.468487
   17300       6.085438      -5.324238  -12725.056237       0.059196     177.588158  -12547.468079
   17310       6.091703      -5.318503  -12724.568712       0.059034     177.100741  -12547.467971
   17320       6.098013      -5.312813  -12724.417673       0.058983     176.949557  -12547.468116
   17330       6.104368      -5.307168  -12724.436600       0.058989     176.968449  -12547.468151
   17340       6.110765      -5.301565  -12724.322596       0.058951     176.854354  -12547.468242
   17350       6.117203      -5.296003  -12723.854619       0.058795     176.386446  -12547.468173
   17360       6.123680      -5.290480  -12723.159513       0.058564     175.691707  -12547.467806
   17370       6.130196      -5.284996  -12722.747903       0.058427     175.280335  -12547.467568
   17380       6.136748      -5.279548  -12723.060594       0.058531     175.592986  -12547.467607
   17390       6.143336      -5.274136  -12723.959023       0.058830     176.490913  -12547.468110
   17400       6.149960      -5.268760  -12724.866777       0.059133     177.398298  -12547.468479
   17410       6.156620      -5.263420  -12725.282589       0.059271     177.814008  -12547.468581
   17420       6.163316      -5.258116  -12724.988854       0.059173     177.520266  -12547.468588
   17430       6.170046      -5.252846  -12724.037796       0.058856     176.569465  -12547.468332
   17440       6.176810      -5.247610  -12722.776258       0.058436     175.308445  -12547.467813
   17450       6.183606      -5.242406  -12721.864940       0.058133     174.397794  -12547.467147
   17460       6.190434      -5.237234  -12721.972153       0.058168     174.505151  -12547.467002
   17470       6.197294      -5.232094  -12723.149128       0.058560     175.681475  -12547.467654
   17480       6.204186      -5.226986  -12724.591772       0.059041     177.123600  -12547.468173
   17490       6.211109      -5.221909  -12725.368538       0.059300     177.900476  -12547.468063
   17500       6.218062      -5.216862  -12725.318203       0.059284     177.850639  -12547.467564
   17510       6.225045      -5.211845  -12724.972141       0.059168     177.504797  -12547.467345
   17520       6.232059      -5.206859  -12724.796606       0.059110     177.329211  -12547.467395
   17530       6.239104      -5.201904  -12724.824230       0.059119     177.356647  -12547.467583
   17540       6.246180      -5.196981  -12724.925038       0.059152     177.457320  -12547.467717
   17550       6.253290      -5.192090  -12725.077500       0.059203     177.609869  -12547.467631
   17560       6.260433      -5.187233  -12725.272022       0.059268     177.804276  -12547.467746
   17570       6.267610      -5.182410  -12725.421331       0.059318     177.953408  -12547.467923
   17580       6.274820      -5.177620  -12725.492513       0.059342     178.024810  -12547.467703
   17590       6.282062      -5.172862  -12725.632867       0.059388     178.165308  -12547.467559
   17600       6.289337      -5.168137  -12725.974550       0.059502     178.506900  -12547.467650
   17610       6.296642      -5.163442  -12726.369839       0.059634     178.902011  -12547.467827
   17620       6.303976      -5.158776  -12726.484533       0.059672     179.016531  -12547.468002
   17630       6.311340      -5.154140  -12726.217021       0.059583     178.749302  -12547.467718
   17640       6.318732      -5.149532  -12725.939556       0.059491     178.472039  -12547.467517
   17650       6.326154      -5.144954  -12726.155040       0.059562     178.687382  -12547.467658
   17660       6.333606      -5.140406  -12726.887956       0.059807     179.419779  -12547.468177
   17670       6.341088      -5.135888  -12727.534499       0.060022     180.066056  -12547.468442
