#distance	             h	             g
6.113250	    234.000000	      0.000600
6.125600	    238.000000	      0.000607
6.137950	    216.000000	      0.000549
6.150300	    246.000000	      0.000623
6.162650	    280.000000	      0.000706
6.175000	    282.000000	      0.000708
6.187350	    286.000000	      0.000715
6.199700	    312.000000	      0.000777
6.212050	    266.000000	      0.000660
6.224400	    268.000000	      0.000662
6.236750	    232.000000	      0.000571
6.249100	    264.000000	      0.000647
6.261450	    274.000000	      0.000669
6.273800	    282.000000	      0.000686
6.286150	    316.000000	      0.000766
6.298500	    256.000000	      0.000618
6.310850	    248.000000	      0.000596
6.323200	    272.000000	      0.000651
6.335550	    294.000000	      0.000701
6.347900	    248.000000	      0.000589
6.360250	    294.000000	      0.000696
6.372600	    300.000000	      0.000707
6.384950	    260.000000	      0.000611
6.397300	    238.000000	      0.000557
6.409650	    280.000000	      0.000653
6.422000	    274.000000	      0.000636
6.434350	    288.000000	      0.000666
6.446700	    288.000000	      0.000664
6.459050	    242.000000	      0.000555
6.471400	    266.000000	      0.000608
6.483750	    282.000000	      0.000642
6.496100	    296.000000	      0.000672
6.508450	    266.000000	      0.000601
6.520800	    310.000000	      0.000698
6.533150	    268.000000	      0.000601
6.545500	    278.000000	      0.000621
6.557850	    318.000000	      0.000708
6.570200	    310.000000	      0.000688
6.582550	    336.000000	      0.000742
6.594900	    296.000000	      0.000652
6.607250	    288.000000	      0.000632
6.619600	    262.000000	      0.000572
6.631950	    282.000000	      0.000614
6.644300	    274.000000	      0.000594
6.656650	    332.000000	      0.000717
6.669000	    284.000000	      0.000611
6.681350	    296.000000	      0.000635
6.693700	    282.000000	      0.000603
6.706050	    276.000000	      0.000588
6.718400	    290.000000	      0.000615
6.730750	    278.000000	      0.000588
6.743100	    280.000000	      0.000590
6.755450	    318.000000	      0.000667
6.767800	    298.000000	      0.000623
6.780150	    326.000000	      0.000679
6.792500	    350.000000	      0.000726
6.804850	    338.000000	      0.000699
6.817200	    300.000000	      0.000618
6.829550	    332.000000	      0.000681
6.841900	    314.000000	      0.000642
6.854250	    334.000000	      0.000681
6.866600	    306.000000	      0.000621
6.878950	    314.000000	      0.000635
6.891300	    298.000000	      0.000601
6.903650	    330.000000	      0.000663
6.916000	    276.000000	      0.000552
6.928350	    298.000000	      0.000594
6.940700	    288.000000	      0.000572
6.953050	    296.000000	      0.000586
6.965400	    322.000000	      0.000635
6.977750	    340.000000	      0.000669
6.990100	    324.000000	      0.000635
7.002450	    334.000000	      0.000652
7.014800	    334.000000	      0.000650
7.027150	    322.000000	      0.000624
7.039500	    302.000000	      0.000583
7.051850	    330.000000	      0.000635
7.064200	    324.000000	      0.000622
7.076550	    324.000000	      0.000619
7.088900	    382.000000	      0.000728
7.101250	    388.000000	      0.000737
7.113600	    300.000000	      0.000568
7.125950	    322.000000	      0.000607
7.138300	    336.000000	      0.000631
7.150650	    338.000000	      0.000633
7.163000	    334.000000	      0.000623
7.175350	    280.000000	      0.000521
7.187700	    390.000000	      0.000723
7.200050	    336.000000	      0.000620
7.212400	    314.000000	      0.000578
7.224750	    314.000000	      0.000576
7.237100	    278.000000	      0.000508
7.249450	    354.000000	      0.000645
7.261800	    318.000000	      0.000577
7.274150	    326.000000	      0.000590
7.286500	    376.000000	      0.000678
7.298850	    336.000000	      0.000604
7.311200	    366.000000	      0.000655
7.323550	    336.000000	      0.000600
7.335900	    396.000000	      0.000704
