#Cycle	Epot	P

 1917	-285.402645	0.000000
 1918	-285.276324	0.000000
 1919	-285.361962	0.000000
 1920	-285.488665	0.000000
 1921	-285.462018	0.000000
 1922	-285.466295	0.000000
 1923	-285.351862	0.000000
 1924	-285.440972	0.000000
 1925	-285.523583	0.000000
 1926	-285.438003	0.000000
 1927	-285.274333	0.000000
 1928	-285.312704	0.000000
 1929	-285.288768	0.000000
 1930	-285.138252	0.000000
 1931	-285.160436	0.000000
 1932	-285.445651	0.000000
 1933	-285.581086	0.000000
 1934	-285.458745	0.000000
 1935	-285.280190	0.000000
 1936	-285.310773	0.000000
 1937	-285.790711	0.000000
 1938	-285.746199	0.000000
 1939	-285.865576	0.000000
 1940	-285.480533	0.000000
 1941	-285.150265	0.000000
 1942	-285.189782	0.000000
 1943	-285.041530	0.000000
 1944	-285.140924	0.000000
 1945	-284.705624	0.000000
 1946	-285.111930	0.000000
 1947	-285.311967	0.000000
 1948	-285.414779	0.000000
 1949	-285.341249	0.000000
 1950	-285.299845	0.000000
 1951	-285.301737	0.000000
 1952	-285.690307	0.000000
 1953	-285.500515	0.000000
 1954	-285.175556	0.000000
 1955	-285.327346	0.000000
 1956	-285.599009	0.000000
 1957	-285.702692	0.000000
 1958	-285.854373	0.000000
 1959	-285.735147	0.000000
 1960	-285.724008	0.000000
 1961	-285.829654	0.000000
 1962	-285.404911	0.000000
 1963	-285.643750	0.000000
 1964	-285.458543	0.000000
 1965	-285.109400	0.000000
 1966	-285.268240	0.000000
 1967	-285.323527	0.000000
 1968	-285.280510	0.000000
 1969	-285.527738	0.000000
 1970	-285.556156	0.000000
 1971	-285.588902	0.000000
 1972	-285.199419	0.000000
 1973	-285.154147	0.000000
 1974	-284.853514	0.000000
 1975	-284.923831	0.000000
 1976	-284.793020	0.000000
 1977	-285.002152	0.000000
 1978	-285.041007	0.000000
 1979	-284.766222	0.000000
 1980	-284.897967	0.000000
 1981	-285.431386	0.000000
 1982	-285.572569	0.000000
 1983	-285.068849	0.000000
 1984	-285.001731	0.000000
 1985	-285.139023	0.000000
 1986	-285.434049	0.000000
 1987	-285.500240	0.000000
 1988	-285.339750	0.000000
 1989	-284.964471	0.000000
 1990	-284.783777	0.000000
 1991	-284.862575	0.000000
 1992	-284.757037	0.000000
 1993	-284.906588	0.000000
 1994	-285.056808	0.000000
 1995	-285.273921	0.000000
 1996	-285.409156	0.000000
 1997	-285.796759	0.000000
 1998	-285.836225	0.000000
 1999	-285.766581	0.000000
 2000	-285.943983	0.000000
 2001	-285.853323	0.000000
 2002	-285.392449	0.000000
 2003	-285.443823	0.000000
 2004	-285.632640	0.000000
 2005	-285.479508	0.000000
 2006	-285.242753	0.000000
 2007	-284.947814	0.000000
 2008	-284.883509	0.000000
 2009	-284.832411	0.000000
 2010	-285.459535	0.000000
 2011	-285.761579	0.000000
 2012	-285.468825	0.000000
 2013	-285.095767	0.000000
 2014	-284.376636	0.000000
 2015	-285.221483	0.000000
 2016	-285.338558	0.000000
 2017	-285.548548	0.000000
 2018	-285.089311	0.000000
 2019	-284.681964	0.000000
 2020	-284.805456	0.000000
 2021	-284.996828	0.000000
 2022	-284.973636	0.000000
 2023	-284.893874	0.000000
 2024	-285.220203	0.000000
 2025	-285.531729	0.000000
 2026	-285.653781	0.000000
 2027	-285.679784	0.000000
 2028	-285.661442	0.000000
 2029	-285.729556	0.000000
 2030	-285.471959	0.000000
 2031	-285.038994	0.000000
 2032	-284.788540	0.000000
 2033	-284.693962	0.000000
 2034	-284.702485	0.000000
 2035	-285.143161	0.000000
 2036	-285.231606	0.000000
 2037	-284.990087	0.000000
 2038	-285.672666	0.000000
 2039	-285.833014	0.000000
 2040	-285.845932	0.000000
 2041	-285.973555	0.000000
 2042	-286.069271	0.000000
 2043	-285.917483	0.000000
 2044	-286.001312	0.000000
 2045	-286.000508	0.000000
 2046	-285.889208	0.000000
 2047	-286.002239	0.000000
 2048	-285.932013	0.000000
 2049	-285.889718	0.000000
 2050	-285.963863	0.000000
 2051	-286.019971	0.000000
 2052	-285.892908	0.000000
 2053	-285.713482	0.000000
 2054	-285.529579	0.000000
 2055	-285.641532	0.000000
 2056	-285.518133	0.000000
 2057	-285.708750	0.000000
 2058	-285.531197	0.000000
 2059	-285.236403	0.000000
 2060	-284.423304	0.000000
 2061	-284.809762	0.000000
 2062	-284.931679	0.000000
 2063	-285.095578	0.000000
 2064	-284.832326	0.000000
 2065	-284.934602	0.000000
 2066	-284.868538	0.000000
 2067	-284.884867	0.000000
 2068	-284.976020	0.000000
 2069	-284.717705	0.000000
 2070	-284.761759	0.000000
 2071	-284.540853	0.000000
 2072	-284.508459	0.000000
 2073	-284.792909	0.000000
 2074	-284.795833	0.000000
 2075	-284.965947	0.000000
 2076	-285.466392	0.000000
 2077	-285.180195	0.000000
 2078	-285.411348	0.000000
 2079	-285.634135	0.000000
 2080	-285.527433	0.000000
 2081	-285.498753	0.000000
 2082	-285.436297	0.000000
 2083	-285.172520	0.000000
 2084	-284.733895	0.000000
 2085	-284.827843	0.000000
 2086	-285.091422	0.000000
 2087	-285.286682	0.000000
 2088	-285.431731	0.000000
 2089	-285.507739	0.000000
 2090	-285.447309	0.000000
 2091	-285.713178	0.000000
 2092	-285.307393	0.000000
 2093	-285.257750	0.000000
 2094	-284.987786	0.000000
 2095	-285.089788	0.000000
 2096	-285.404028	0.000000
 2097	-284.859588	0.000000
 2098	-284.939856	0.000000
 2099	-285.019838	0.000000
 2100	-285.366691	0.000000
 2101	-285.042715	0.000000
 2102	-284.750952	0.000000
 2103	-285.038843	0.000000
 2104	-285.316811	0.000000
 2105	-285.481256	0.000000
 2106	-285.348770	0.000000
 2107	-285.381308	0.000000
 2108	-285.165835	0.000000
 2109	-285.325414	0.000000
 2110	-285.723412	0.000000
 2111	-285.513948	0.000000
 2112	-285.615769	0.000000
 2113	-285.723008	0.000000
 2114	-285.173800	0.000000
 2115	-285.185315	0.000000
 2116	-285.100228	0.000000
 2117	-285.115326	0.000000
 2118	-285.232038	0.000000
 2119	-285.310688	0.000000
 2120	-285.275977	0.000000
 2121	-285.307660	0.000000
 2122	-285.049481	0.000000
 2123	-284.830121	0.000000
 2124	-284.811320	0.000000
 2125	-284.674922	0.000000
 2126	-284.654868	0.000000
 2127	-284.445603	0.000000
 2128	-284.519737	0.000000
 2129	-284.749121	0.000000
 2130	-284.349909	0.000000
 2131	-284.091700	0.000000
 2132	-284.221032	0.000000
 2133	-284.328448	0.000000
 2134	-284.601258	0.000000
 2135	-285.166915	0.000000
 2136	-284.821786	0.000000
 2137	-285.002410	0.000000
 2138	-284.892446	0.000000
 2139	-284.852797	0.000000
 2140	-284.610802	0.000000
 2141	-284.764861	0.000000
 2142	-284.319258	0.000000
 2143	-284.416392	0.000000
 2144	-284.697833	0.000000
 2145	-284.543557	0.000000
 2146	-284.262790	0.000000
 2147	-284.501976	0.000000
 2148	-284.830194	0.000000
 2149	-284.958442	0.000000
 2150	-284.949061	0.000000
 2151	-284.707317	0.000000
 2152	-284.994780	0.000000
 2153	-285.081194	0.000000
 2154	-285.381052	0.000000
 2155	-285.638700	0.000000
 2156	-285.845083	0.000000
 2157	-285.946949	0.000000
 2158	-286.166581	0.000000
 2159	-285.933995	0.000000
 2160	-285.529469	0.000000
 2161	-285.145310	0.000000
 2162	-285.046109	0.000000
 2163	-285.002595	0.000000
 2164	-284.845563	0.000000
 2165	-284.880905	0.000000
 2166	-285.025506	0.000000
 2167	-285.237327	0.000000
 2168	-285.205248	0.000000
 2169	-284.849390	0.000000
 2170	-284.962491	0.000000
 2171	-285.208390	0.000000
 2172	-285.363956	0.000000
 2173	-285.059749	0.000000
 2174	-284.961857	0.000000
 2175	-285.189318	0.000000
 2176	-285.361533	0.000000
 2177	-285.507939	0.000000
 2178	-285.349931	0.000000
 2179	-285.397918	0.000000
 2180	-285.693598	0.000000
 2181	-285.687798	0.000000
 2182	-285.893693	0.000000
 2183	-285.617554	0.000000
 2184	-285.611192	0.000000
 2185	-285.942880	0.000000
 2186	-286.172666	0.000000
 2187	-285.927431	0.000000
 2188	-285.836299	0.000000
 2189	-285.754806	0.000000
 2190	-285.467351	0.000000
 2191	-285.238408	0.000000
 2192	-285.095620	0.000000
 2193	-285.178285	0.000000
 2194	-284.937272	0.000000
 2195	-285.002925	0.000000
 2196	-284.604584	0.000000
 2197	-284.390717	0.000000
 2198	-284.443605	0.000000
 2199	-284.658830	0.000000
 2200	-284.304769	0.000000
 2201	-284.596960	0.000000
 2202	-284.663108	0.000000
 2203	-284.628182	0.000000
 2204	-284.745773	0.000000
 2205	-284.864827	0.000000
 2206	-284.963209	0.000000
 2207	-285.261833	0.000000
 2208	-285.227982	0.000000
 2209	-285.082773	0.000000
 2210	-285.152689	0.000000
 2211	-285.056638	0.000000
 2212	-285.262718	0.000000
 2213	-285.231634	0.000000
 2214	-285.134267	0.000000
 2215	-285.127501	0.000000
 2216	-285.262941	0.000000
 2217	-285.273388	0.000000
 2218	-285.390477	0.000000
 2219	-285.634257	0.000000
 2220	-285.511142	0.000000
 2221	-285.469056	0.000000
 2222	-285.207481	0.000000
 2223	-285.014875	0.000000
 2224	-284.777742	0.000000
 2225	-284.704673	0.000000
 2226	-284.586734	0.000000
 2227	-284.677200	0.000000
 2228	-284.785371	0.000000
 2229	-284.700895	0.000000
 2230	-284.855252	0.000000
 2231	-284.976616	0.000000
 2232	-285.105899	0.000000
 2233	-285.041054	0.000000
 2234	-285.261196	0.000000
 2235	-285.150564	0.000000
 2236	-285.288003	0.000000
 2237	-285.487497	0.000000
 2238	-285.545632	0.000000
 2239	-285.426265	0.000000
 2240	-285.185712	0.000000
 2241	-285.227050	0.000000
 2242	-285.065884	0.000000
 2243	-285.092415	0.000000
 2244	-285.838086	0.000000
 2245	-285.628736	0.000000
 2246	-285.276625	0.000000
 2247	-285.180388	0.000000
 2248	-285.501231	0.000000
 2249	-285.352749	0.000000
 2250	-285.231237	0.000000
 2251	-285.099587	0.000000
 2252	-285.174324	0.000000
 2253	-285.178719	0.000000
 2254	-284.949385	0.000000
 2255	-284.859910	0.000000
 2256	-284.701529	0.000000
 2257	-284.754790	0.000000
 2258	-284.636732	0.000000
 2259	-284.778383	0.000000
 2260	-284.703776	0.000000
 2261	-284.906241	0.000000
 2262	-285.324261	0.000000
 2263	-285.627318	0.000000
 2264	-285.199939	0.000000
 2265	-285.049153	0.000000
 2266	-284.807720	0.000000
 2267	-284.749650	0.000000
 2268	-284.602332	0.000000
 2269	-284.474374	0.000000
 2270	-284.627321	0.000000
 2271	-284.876414	0.000000
 2272	-284.834385	0.000000
 2273	-285.049779	0.000000
 2274	-284.961258	0.000000
 2275	-284.796642	0.000000
 2276	-285.021046	0.000000
 2277	-284.564787	0.000000
 2278	-284.527141	0.000000
 2279	-284.370991	0.000000
 2280	-284.058344	0.000000
 2281	-284.295523	0.000000
 2282	-284.553462	0.000000
 2283	-284.409626	0.000000
 2284	-284.333873	0.000000
 2285	-284.427833	0.000000
 2286	-284.527352	0.000000
 2287	-284.867324	0.000000
 2288	-284.882423	0.000000
 2289	-284.705975	0.000000
 2290	-284.831177	0.000000
 2291	-284.691110	0.000000
 2292	-285.118835	0.000000
 2293	-285.203971	0.000000
 2294	-285.073524	0.000000
 2295	-284.982866	0.000000
 2296	-284.811380	0.000000
 2297	-285.059672	0.000000
 2298	-285.533254	0.000000
 2299	-285.348585	0.000000
 2300	-285.067169	0.000000
 2301	-285.245656	0.000000
 2302	-285.543660	0.000000
 2303	-285.397430	0.000000
 2304	-285.351226	0.000000
 2305	-285.346516	0.000000
 2306	-285.662140	0.000000
 2307	-285.641726	0.000000
 2308	-285.416772	0.000000
 2309	-285.343357	0.000000
 2310	-285.126330	0.000000
 2311	-285.151367	0.000000
 2312	-285.575733	0.000000
 2313	-285.487914	0.000000
 2314	-285.760424	0.000000
 2315	-285.778902	0.000000
 2316	-285.682576	0.000000
 2317	-285.052603	0.000000
 2318	-285.023100	0.000000
 2319	-285.487102	0.000000
 2320	-285.798633	0.000000
 2321	-286.044325	0.000000
 2322	-285.623098	0.000000
 2323	-285.238504	0.000000
 2324	-285.123318	0.000000
 2325	-285.718543	0.000000
 2326	-285.755966	0.000000
 2327	-285.656499	0.000000
 2328	-285.620382	0.000000
 2329	-285.721816	0.000000
 2330	-285.903050	0.000000
 2331	-285.459397	0.000000
 2332	-285.862948	0.000000
 2333	-285.876049	0.000000
 2334	-285.480214	0.000000
 2335	-285.309045	0.000000
 2336	-285.442178	0.000000
 2337	-285.332410	0.000000
 2338	-285.366831	0.000000
 2339	-285.319487	0.000000
 2340	-285.203673	0.000000
 2341	-285.659503	0.000000
 2342	-285.900568	0.000000
 2343	-285.862205	0.000000
 2344	-285.399062	0.000000
 2345	-285.660056	0.000000
 2346	-285.495738	0.000000
 2347	-285.421035	0.000000
 2348	-285.570789	0.000000
 2349	-285.796545	0.000000
 2350	-285.451838	0.000000
 2351	-285.678007	0.000000
 2352	-285.331836	0.000000
 2353	-285.260236	0.000000
 2354	-285.468569	0.000000
 2355	-285.511610	0.000000
 2356	-285.598718	0.000000
 2357	-285.975312	0.000000
 2358	-285.988436	0.000000
 2359	-285.989965	0.000000
 2360	-285.639600	0.000000
 2361	-285.598626	0.000000
 2362	-285.683166	0.000000
 2363	-285.532252	0.000000
 2364	-285.446625	0.000000
 2365	-285.207473	0.000000
 2366	-285.231764	0.000000
 2367	-285.437946	0.000000
 2368	-285.295013	0.000000
 2369	-285.182351	0.000000
 2370	-285.368096	0.000000
 2371	-285.702316	0.000000
 2372	-285.723747	0.000000
 2373	-285.860961	0.000000
 2374	-285.735665	0.000000
 2375	-285.415919	0.000000
 2376	-285.358688	0.000000
 2377	-285.487994	0.000000
 2378	-285.536699	0.000000
 2379	-285.394036	0.000000
 2380	-285.619018	0.000000
 2381	-285.449017	0.000000
 2382	-284.905935	0.000000
 2383	-284.857302	0.000000
 2384	-285.456611	0.000000
 2385	-285.572934	0.000000
 2386	-285.576357	0.000000
 2387	-285.356780	0.000000
 2388	-284.866364	0.000000
 2389	-284.958652	0.000000
 2390	-285.499579	0.000000
 2391	-285.733813	0.000000
 2392	-285.620869	0.000000
 2393	-285.368241	0.000000
 2394	-285.169658	0.000000
 2395	-285.436949	0.000000
 2396	-285.200312	0.000000
 2397	-285.235969	0.000000
 2398	-285.440453	0.000000
 2399	-285.981328	0.000000
 2400	-286.279900	0.000000
 2401	-285.558270	0.000000
 2402	-285.093157	0.000000
 2403	-285.416868	0.000000
 2404	-285.437490	0.000000
 2405	-285.316027	0.000000
 2406	-285.534150	0.000000
 2407	-285.434065	0.000000
 2408	-285.793457	0.000000
 2409	-286.015794	0.000000
 2410	-286.038063	0.000000
 2411	-286.003183	0.000000
 2412	-286.452125	0.000000
 2413	-286.714014	0.000000
 2414	-286.547152	0.000000
 2415	-286.332892	0.000000
 2416	-286.194386	0.000000
 2417	-286.308285	0.000000
 2418	-285.899917	0.000000
 2419	-285.956719	0.000000
 2420	-285.849958	0.000000
 2421	-285.935353	0.000000
 2422	-286.021269	0.000000
 2423	-286.162570	0.000000
 2424	-286.212430	0.000000
 2425	-285.964834	0.000000
 2426	-286.161201	0.000000
 2427	-285.767007	0.000000
 2428	-286.207628	0.000000
 2429	-286.494579	0.000000
 2430	-286.300092	0.000000
 2431	-286.309702	0.000000
 2432	-286.350742	0.000000
 2433	-285.904792	0.000000
 2434	-285.724436	0.000000
 2435	-285.510082	0.000000
 2436	-285.512774	0.000000
 2437	-285.631515	0.000000
 2438	-285.943030	0.000000
 2439	-286.347916	0.000000
 2440	-286.633468	0.000000
 2441	-286.593599	0.000000
 2442	-286.575820	0.000000
 2443	-286.842179	0.000000
 2444	-286.770907	0.000000
 2445	-286.635618	0.000000
 2446	-286.414463	0.000000
 2447	-286.524710	0.000000
 2448	-286.550001	0.000000
 2449	-286.557220	0.000000
 2450	-286.355348	0.000000
 2451	-286.232121	0.000000
 2452	-285.963010	0.000000
 2453	-285.432480	0.000000
 2454	-285.473120	0.000000
 2455	-285.461195	0.000000
 2456	-285.586270	0.000000
 2457	-285.609877	0.000000
 2458	-285.537988	0.000000
 2459	-285.340396	0.000000
 2460	-285.691999	0.000000
 2461	-285.761190	0.000000
 2462	-286.071251	0.000000
 2463	-286.300575	0.000000
 2464	-286.030578	0.000000
 2465	-285.713782	0.000000
 2466	-286.217793	0.000000
 2467	-286.435071	0.000000
 2468	-286.676639	0.000000
 2469	-286.655533	0.000000
 2470	-286.455139	0.000000
 2471	-286.457606	0.000000
 2472	-286.495277	0.000000
 2473	-286.831838	0.000000
 2474	-287.009459	0.000000
 2475	-287.351259	0.000000
 2476	-287.372100	0.000000
 2477	-287.361811	0.000000
 2478	-287.274049	0.000000
 2479	-286.989345	0.000000
 2480	-286.518896	0.000000
 2481	-286.412589	0.000000
 2482	-286.702997	0.000000
 2483	-286.886211	0.000000
 2484	-286.776224	0.000000
 2485	-286.756907	0.000000
 2486	-286.545131	0.000000
 2487	-286.481842	0.000000
 2488	-286.786752	0.000000
 2489	-287.226307	0.000000
 2490	-287.121487	0.000000
 2491	-286.823576	0.000000
 2492	-286.711501	0.000000
 2493	-286.575356	0.000000
 2494	-286.815968	0.000000
 2495	-287.031577	0.000000
 2496	-287.514444	0.000000
 2497	-287.252561	0.000000
 2498	-287.321162	0.000000
 2499	-287.302992	0.000000
 2500	-286.767769	0.000000
 2501	-286.577440	0.000000
 2502	-286.544310	0.000000
 2503	-286.653202	0.000000
 2504	-287.005797	0.000000
 2505	-286.892408	0.000000
 2506	-286.965359	0.000000
 2507	-286.765192	0.000000
 2508	-286.787949	0.000000
 2509	-287.249896	0.000000
 2510	-287.437853	0.000000
 2511	-287.670056	0.000000
 2512	-287.591681	0.000000
 2513	-287.643092	0.000000
 2514	-287.542010	0.000000
 2515	-287.832718	0.000000
 2516	-287.297640	0.000000
 2517	-287.224071	0.000000
 2518	-287.380629	0.000000
 2519	-287.466390	0.000000
 2520	-287.356961	0.000000
 2521	-287.387405	0.000000
 2522	-287.456441	0.000000
 2523	-286.982297	0.000000
 2524	-286.579480	0.000000
 2525	-286.689966	0.000000
 2526	-286.743908	0.000000
 2527	-286.829628	0.000000
 2528	-287.252854	0.000000
 2529	-287.285577	0.000000
 2530	-287.091834	0.000000
 2531	-286.874881	0.000000
 2532	-286.729417	0.000000
 2533	-286.948985	0.000000
 2534	-287.318975	0.000000
 2535	-287.665120	0.000000
 2536	-287.505791	0.000000
 2537	-287.478249	0.000000
 2538	-287.456920	0.000000
 2539	-287.349043	0.000000
 2540	-287.422687	0.000000
 2541	-287.352263	0.000000
 2542	-287.427815	0.000000
 2543	-287.782734	0.000000
 2544	-287.769057	0.000000
 2545	-287.425399	0.000000
 2546	-287.425294	0.000000
 2547	-287.140075	0.000000
 2548	-287.153695	0.000000
 2549	-287.257131	0.000000
 2550	-286.884538	0.000000
 2551	-286.508347	0.000000
 2552	-286.487625	0.000000
 2553	-286.349921	0.000000
 2554	-286.246344	0.000000
 2555	-286.138141	0.000000
 2556	-286.287659	0.000000
 2557	-287.000884	0.000000
 2558	-287.413837	0.000000
 2559	-287.699530	0.000000
 2560	-287.619934	0.000000
 2561	-287.714551	0.000000
 2562	-287.772904	0.000000
 2563	-287.903204	0.000000
 2564	-287.666353	0.000000
 2565	-287.846371	0.000000
 2566	-288.271846	0.000000
 2567	-288.131428	0.000000
 2568	-287.939962	0.000000
 2569	-287.721016	0.000000
 2570	-287.521448	0.000000
 2571	-287.869289	0.000000
 2572	-287.715850	0.000000
 2573	-287.654729	0.000000
 2574	-287.793001	0.000000
 2575	-287.655780	0.000000
 2576	-287.575212	0.000000
 2577	-287.871128	0.000000
 2578	-287.949254	0.000000
 2579	-287.611197	0.000000
 2580	-287.557465	0.000000
 2581	-287.518488	0.000000
 2582	-287.762937	0.000000
 2583	-287.638404	0.000000
 2584	-287.724862	0.000000
 2585	-287.327039	0.000000
 2586	-287.329494	0.000000
 2587	-287.201626	0.000000
 2588	-287.374496	0.000000
 2589	-287.331791	0.000000
 2590	-287.753545	0.000000
 2591	-287.839920	0.000000
 2592	-287.737992	0.000000
 2593	-287.700214	0.000000
 2594	-287.701929	0.000000
 2595	-287.724685	0.000000
 2596	-287.526551	0.000000
 2597	-287.414568	0.000000
 2598	-287.174423	0.000000
 2599	-286.939264	0.000000
 2600	-286.602079	0.000000
 2601	-286.649929	0.000000
 2602	-286.716932	0.000000
 2603	-286.535282	0.000000
 2604	-287.195326	0.000000
 2605	-287.343998	0.000000
 2606	-287.669577	0.000000
 2607	-287.401137	0.000000
 2608	-287.672288	0.000000
 2609	-288.073276	0.000000
 2610	-287.809290	0.000000
 2611	-287.994586	0.000000
 2612	-287.677380	0.000000
 2613	-287.566377	0.000000
 2614	-287.552882	0.000000
 2615	-287.641356	0.000000
 2616	-287.975659	0.000000
 2617	-288.240280	0.000000
 2618	-287.646610	0.000000
 2619	-287.212038	0.000000
 2620	-287.115764	0.000000
 2621	-286.769862	0.000000
 2622	-286.431431	0.000000
 2623	-286.483311	0.000000
 2624	-286.659377	0.000000
 2625	-287.193638	0.000000
 2626	-287.463512	0.000000
 2627	-287.221936	0.000000
 2628	-286.969765	0.000000
 2629	-287.339285	0.000000
 2630	-286.919988	0.000000
 2631	-286.449701	0.000000
 2632	-286.177355	0.000000
 2633	-286.830531	0.000000
 2634	-286.902262	0.000000
 2635	-286.928230	0.000000
 2636	-286.850476	0.000000
 2637	-286.945877	0.000000
 2638	-286.822511	0.000000
 2639	-286.543966	0.000000
 2640	-286.586591	0.000000
 2641	-286.839914	0.000000
 2642	-286.656650	0.000000
 2643	-286.592674	0.000000
 2644	-286.307780	0.000000
 2645	-285.998705	0.000000
 2646	-286.031528	0.000000
 2647	-286.058640	0.000000
 2648	-285.939171	0.000000
 2649	-286.277542	0.000000
 2650	-286.417166	0.000000
 2651	-287.034685	0.000000
 2652	-286.998805	0.000000
 2653	-287.250034	0.000000
 2654	-287.383689	0.000000
 2655	-287.199567	0.000000
 2656	-287.185110	0.000000
 2657	-286.972981	0.000000
 2658	-287.110339	0.000000
 2659	-287.042629	0.000000
 2660	-287.148563	0.000000
 2661	-287.330680	0.000000
 2662	-287.471141	0.000000
 2663	-287.408740	0.000000
 2664	-287.152154	0.000000
 2665	-287.002747	0.000000
 2666	-287.173399	0.000000
 2667	-287.368897	0.000000
 2668	-287.208881	0.000000
 2669	-287.029562	0.000000
 2670	-286.730138	0.000000
 2671	-286.617504	0.000000
 2672	-286.874254	0.000000
 2673	-287.170835	0.000000
 2674	-287.215168	0.000000
 2675	-287.605288	0.000000
 2676	-287.784296	0.000000
 2677	-287.563912	0.000000
 2678	-287.431939	0.000000
 2679	-287.859726	0.000000
 2680	-287.890742	0.000000
 2681	-287.849142	0.000000
 2682	-287.849782	0.000000
 2683	-287.773928	0.000000
 2684	-287.911963	0.000000
 2685	-287.907138	0.000000
 2686	-287.856562	0.000000
 2687	-287.754635	0.000000
 2688	-287.826363	0.000000
 2689	-287.601002	0.000000
 2690	-287.529834	0.000000
 2691	-287.535390	0.000000
 2692	-287.866713	0.000000
 2693	-287.786634	0.000000
 2694	-287.642592	0.000000
 2695	-287.554580	0.000000
 2696	-287.445395	0.000000
 2697	-287.048433	0.000000
 2698	-287.494150	0.000000
 2699	-287.141926	0.000000
 2700	-286.630558	0.000000
 2701	-286.236584	0.000000
 2702	-286.717165	0.000000
 2703	-286.645492	0.000000
 2704	-286.616737	0.000000
 2705	-286.650320	0.000000
 2706	-286.632659	0.000000
 2707	-286.506691	0.000000
 2708	-286.283544	0.000000
 2709	-286.506004	0.000000
 2710	-286.982074	0.000000
 2711	-286.866285	0.000000
 2712	-286.742146	0.000000
 2713	-286.708250	0.000000
 2714	-286.421172	0.000000
 2715	-286.597864	0.000000
 2716	-286.770836	0.000000
 2717	-287.010994	0.000000
 2718	-287.289869	0.000000
 2719	-287.350891	0.000000
 2720	-287.274262	0.000000
 2721	-287.149884	0.000000
 2722	-287.266970	0.000000
 2723	-286.956146	0.000000
 2724	-286.813609	0.000000
 2725	-286.750350	0.000000
 2726	-286.925921	0.000000
 2727	-286.843071	0.000000
 2728	-286.994419	0.000000
 2729	-286.706119	0.000000
 2730	-286.585999	0.000000
 2731	-286.362107	0.000000
 2732	-286.326934	0.000000
 2733	-286.596635	0.000000
 2734	-287.156643	0.000000
 2735	-287.241489	0.000000
 2736	-286.891969	0.000000
 2737	-287.090378	0.000000
 2738	-287.088873	0.000000
 2739	-287.363300	0.000000
 2740	-287.466811	0.000000
 2741	-287.175985	0.000000
 2742	-287.321811	0.000000
 2743	-287.651355	0.000000
 2744	-287.607889	0.000000
 2745	-287.499685	0.000000
 2746	-287.365640	0.000000
 2747	-287.425999	0.000000
 2748	-287.551120	0.000000
 2749	-287.593696	0.000000
 2750	-287.628808	0.000000
 2751	-287.882102	0.000000
 2752	-287.664348	0.000000
 2753	-287.901045	0.000000
 2754	-287.544817	0.000000
 2755	-287.080185	0.000000
 2756	-287.010493	0.000000
 2757	-287.428302	0.000000
 2758	-287.545921	0.000000
 2759	-287.465350	0.000000
 2760	-287.758219	0.000000
 2761	-287.711072	0.000000
 2762	-287.208267	0.000000
 2763	-287.102962	0.000000
 2764	-287.171857	0.000000
 2765	-286.819156	0.000000
 2766	-286.762753	0.000000
 2767	-286.907237	0.000000
 2768	-286.766271	0.000000
 2769	-286.666424	0.000000
 2770	-286.800606	0.000000
 2771	-287.277460	0.000000
 2772	-287.245322	0.000000
 2773	-287.337059	0.000000
 2774	-287.367061	0.000000
 2775	-287.522789	0.000000
 2776	-288.071228	0.000000
 2777	-288.017943	0.000000
 2778	-288.064386	0.000000
 2779	-288.017791	0.000000
 2780	-287.875608	0.000000
 2781	-287.648478	0.000000
 2782	-287.269927	0.000000
 2783	-287.421501	0.000000
 2784	-287.178479	0.000000
 2785	-287.287540	0.000000
 2786	-287.101180	0.000000
 2787	-287.159377	0.000000
 2788	-286.876520	0.000000
 2789	-287.059236	0.000000
 2790	-287.238362	0.000000
 2791	-287.435586	0.000000
 2792	-287.201632	0.000000
 2793	-287.015791	0.000000
 2794	-287.055892	0.000000
 2795	-287.231534	0.000000
 2796	-287.481770	0.000000
 2797	-287.467399	0.000000
 2798	-287.423079	0.000000
 2799	-287.346997	0.000000
 2800	-287.537370	0.000000
 2801	-287.445679	0.000000
 2802	-287.377439	0.000000
 2803	-287.294884	0.000000
 2804	-287.456615	0.000000
 2805	-287.576129	0.000000
 2806	-287.266494	0.000000
 2807	-287.351342	0.000000
 2808	-286.962430	0.000000
 2809	-286.857258	0.000000
 2810	-286.905141	0.000000
 2811	-286.870524	0.000000
 2812	-286.673290	0.000000
 2813	-286.998011	0.000000
 2814	-287.173198	0.000000
 2815	-287.429993	0.000000
 2816	-287.446940	0.000000
 2817	-287.401398	0.000000
 2818	-287.308929	0.000000
 2819	-287.517507	0.000000
 2820	-287.514505	0.000000
 2821	-286.895902	0.000000
 2822	-286.430074	0.000000
 2823	-286.662050	0.000000
 2824	-286.925891	0.000000
 2825	-287.424831	0.000000
 2826	-287.566311	0.000000
 2827	-287.510347	0.000000
 2828	-287.472982	0.000000
 2829	-287.336848	0.000000
 2830	-287.201137	0.000000
 2831	-287.217891	0.000000
 2832	-287.277402	0.000000
 2833	-287.704540	0.000000
 2834	-287.653109	0.000000
 2835	-287.623884	0.000000
 2836	-287.729533	0.000000
 2837	-287.785549	0.000000
 2838	-287.889822	0.000000
 2839	-287.511134	0.000000
 2840	-287.652588	0.000000
 2841	-287.642765	0.000000
 2842	-287.403243	0.000000
 2843	-287.007286	0.000000
 2844	-287.466957	0.000000
 2845	-287.469197	0.000000
 2846	-287.515605	0.000000
 2847	-287.190062	0.000000
 2848	-287.415435	0.000000
